CustomerID,Recency,Frequency,Monetary,Predicted_LTV,Segment
13670.0,75,1,349.7,326.9850223796204,Low
13672.0,301,6,-71.46,100.75750000000009,Low
13673.0,19,2,396.92,469.190380894456,Medium
13675.0,151,2,486.82000000000005,789.2714847619043,Medium
13678.0,152,1,232.6,228.64480333333316,Low
13680.0,1,5,2202.31,1700.5526126186323,High
13681.0,18,4,827.83,734.561492275474,Medium
13682.0,187,1,59.5,108.69995444444439,Low
13684.0,286,2,64.23,142.5977649999998,Low
13685.0,3,7,3119.44,1749.7084269047625,High
13686.0,183,1,72.0,233.74116007936505,Low
13689.0,63,1,910.0,732.4136428205128,Medium
13690.0,59,1,172.25,137.47633444444443,Low
13692.0,25,5,1466.8700000000001,1429.286534761905,High
13693.0,325,2,-32.0,21.16193333333333,Low
13694.0,4,60,62653.1,93449.51199999992,High
13695.0,31,15,2504.13,3790.7530600000023,High
13697.0,39,1,151.29999999999998,354.3672688455988,Low
13699.0,155,1,308.58000000000004,679.3382442857147,Medium
13700.0,26,10,2265.12,3147.7834499999985,High
13703.0,318,1,99.5,302.3243552777778,Low
13704.0,5,10,2295.31,4435.293086746031,High
13705.0,8,3,711.86,1065.2650921031748,Medium
13706.0,303,1,330.79,280.3270833333334,Low
13707.0,267,2,806.41,674.7805200000012,Medium
13708.0,271,1,296.88,213.26186333333357,Low
13709.0,4,17,6249.110000000001,8748.834786666665,High
13710.0,32,1,180.48,411.2243990476191,Low
13711.0,219,2,252.06,513.7475586507938,Medium
13712.0,247,1,228.84,228.40447182539677,Low
13715.0,281,8,1053.94,511.21670000000086,Medium
13716.0,269,1,138.28,548.9835773773445,Medium
13717.0,32,7,1432.26,1483.1310625108222,High
13718.0,246,2,306.55,350.98783333333336,Low
13719.0,15,5,1041.68,1398.860102261906,High
13720.0,117,4,799.9,756.7739899999995,Medium
13721.0,36,1,524.14,419.956447420635,Low
13722.0,120,4,2369.16,843.6166666666654,Medium
13723.0,217,1,199.85000000000002,143.45819904761925,Low
13725.0,50,11,1809.81,3321.1018183333363,High
13726.0,39,2,1079.6599999999999,563.8881852200577,Medium
13727.0,29,2,333.48,417.4608530999555,Low
13728.0,37,6,1016.14,2120.2467392857156,High
13730.0,136,2,752.6,746.7454883333329,Medium
13731.0,219,2,610.59,513.7475586507938,Medium
13732.0,28,1,491.86,357.49806993506513,Low
13735.0,25,8,2766.18,2835.9142249999986,High
13736.0,5,3,724.0,927.3077150000001,Medium
13737.0,200,1,339.59999999999997,161.854211904762,Low
13739.0,18,1,216.9,272.68118338744597,Low
13740.0,241,1,350.75,260.8621507142857,Low
13741.0,72,4,666.33,2378.782156666666,High
13742.0,17,14,3102.42,3760.2883338095253,High
13743.0,3,8,1340.1499999999999,2970.6792073015877,High
13744.0,95,2,1156.36,619.427321969697,Medium
13745.0,151,2,291.54,789.2714847619043,Medium
13747.0,374,1,79.6,214.2294832783883,Low
13748.0,96,5,948.25,2739.5484249999995,High
13750.0,54,5,1647.26,1796.1850811904753,High
13751.0,288,1,296.25,333.4149111904761,Low
13752.0,124,6,1186.28,1175.5372000000002,Medium
13753.0,288,1,741.26,333.4149111904761,Low
13754.0,152,2,282.59999999999997,788.7689847619043,Medium
13755.0,4,10,2154.68,2083.992559047618,High
13756.0,2,15,5145.12,4985.721698333332,High
13758.0,12,7,3190.55,1515.323051190477,High
13759.0,33,2,659.4100000000001,705.2516148787323,Medium
13760.0,54,2,286.79,398.3068050000001,Low
13761.0,50,2,1070.65,535.3171609157998,Medium
13762.0,204,2,3.552713678800501e-15,267.25218000000007,Low
13763.0,63,3,1689.46,1272.0287557142872,High
13764.0,71,3,1521.76,732.8738992857143,Medium
13767.0,2,52,16945.71,32625.288599999967,High
13769.0,2,16,2771.87,3141.2225641666632,High
13771.0,64,5,2631.7,2481.1678616666686,High
13772.0,34,3,1132.13,1141.3934976190485,Medium
13774.0,82,1,345.0,318.0583224239648,Low
13777.0,1,41,25748.350000000002,21618.203995238124,High
13778.0,103,1,178.7,207.28440000000035,Low
13780.0,7,2,360.01,1020.0867529148629,Medium
13781.0,251,1,127.84,217.01756047619057,Low
13782.0,13,6,912.0,1046.5646933333342,Medium
13784.0,10,11,2462.79,3319.0335657864343,High
13786.0,367,1,230.39999999999998,143.45296947718944,Low
13787.0,76,2,309.04,633.6442724603171,Medium
13790.0,4,1,348.8,234.16545575636314,Low
13791.0,43,3,1047.68,792.90208,Medium
13792.0,66,2,195.55,371.3831751262626,Low
13798.0,1,63,36351.42,74728.49389999997,High
13799.0,117,2,688.86,1007.1803730555554,Medium
13800.0,310,1,558.32,401.08820261904765,Low
13801.0,67,1,324.8,475.15853528610285,Medium
13802.0,138,6,3906.27,3316.1601,High
13803.0,255,1,277.07,211.69427309523806,Low
13804.0,31,7,2635.79,1455.9078134632032,High
13805.0,52,2,924.6,920.6871773809527,Medium
13806.0,64,1,256.38,299.1686030774208,Low
13807.0,367,1,112.6,143.45296947718944,Low
13808.0,6,5,1747.66,1256.976869246032,High
13809.0,305,1,155.05,126.4777448809523,Low
13810.0,29,4,899.51,1972.383528589744,High
13811.0,184,4,591.75,701.6548952380955,Medium
13812.0,42,3,539.0,486.06796666666685,Medium
13813.0,40,5,1353.41,913.4572304761906,Medium
13814.0,56,3,1562.12,354.6031749999999,Low
13815.0,22,5,4014.91,1975.2978444913417,High
13816.0,24,4,555.04,923.9963950677101,Medium
13817.0,29,2,382.98,417.4608530999555,Low
13819.0,302,3,1140.35,767.3985666666669,Medium
13821.0,145,2,385.64,301.39241888888864,Low
13822.0,6,2,632.0,502.14264142857144,Medium
13823.0,19,2,957.66,469.190380894456,Medium
13824.0,33,5,1698.94,1360.02654232684,High
13826.0,158,2,174.65,309.1501283333337,Low
13827.0,58,3,412.05,709.271021904762,Medium
13828.0,22,1,209.49,399.0458239317218,Low
13829.0,359,1,-102.0,-23.058638730158723,Low
13831.0,16,6,2202.99,1827.2710089954492,High
13832.0,18,2,40.949999999999996,645.8645288416918,Medium
13833.0,159,1,384.8,228.78264976190465,Low
13835.0,25,4,834.57,815.8281022619047,Medium
13837.0,212,2,271.24,640.2538859523806,Medium
13838.0,6,4,691.73,840.2807586904762,Medium
13841.0,253,1,85.0,254.8153853643579,Low
13842.0,59,9,3385.62,1575.7056000000002,High
13844.0,11,1,361.62,338.29538892032156,Low
13845.0,65,1,312.98,252.8093737318564,Low
13846.0,25,4,847.61,815.8281022619047,Medium
13848.0,92,3,1255.0,957.9145202380948,Medium
13849.0,52,2,1537.95,920.6871773809527,Medium
13850.0,88,2,1586.81,1428.936616666666,High
13851.0,96,3,2651.46,1483.728968650794,High
13853.0,9,2,1056.94,684.8813726534312,Medium
13854.0,9,29,8025.0199999999995,25753.374400000008,High
13856.0,169,5,363.4,581.3277400000007,Medium
13858.0,57,1,216.17,298.0536737509712,Low
13859.0,326,1,201.16,179.42043226190475,Low
13860.0,1,6,1240.0,1539.4631719047622,High
13862.0,18,10,2187.31,3059.6464349999987,High
13863.0,245,2,299.56,413.8843666666668,Low
13865.0,58,4,501.56,978.1501001190471,Medium
13866.0,74,1,145.67000000000002,318.3182564814188,Low
13867.0,31,3,1015.29,1091.227285468975,Medium
13868.0,7,2,3192.54,1020.0867529148629,Medium
13869.0,123,4,3104.95,1969.6391380952396,High
13870.0,2,10,2751.25,2619.167179761905,High
13871.0,23,14,6389.8,3845.5668625000008,High
13873.0,120,4,381.7,843.6166666666654,Medium
13874.0,358,1,540.45,351.36029642857153,Low
13875.0,54,5,1786.79,1796.1850811904753,High
13876.0,64,1,122.7,299.1686030774208,Low
13877.0,86,1,117.24,443.748344642857,Low
13878.0,55,1,1281.53,777.6646558519259,Medium
13880.0,21,13,3219.77,3387.1205916666677,High
13881.0,4,22,16989.52,10405.751325000003,High
13882.0,3,6,1131.28,1585.233715526696,High
13883.0,1,9,2538.75,1918.970168333331,High
13884.0,7,6,781.3000000000001,1787.4567856746028,High
13885.0,189,2,506.8,361.2956266666665,Low
13886.0,71,1,243.56,316.4253522005772,Low
13887.0,204,1,349.55,148.61591448412693,Low
13888.0,120,2,605.63,642.3361133333331,Medium
13889.0,93,1,416.90000000000003,278.1022541269842,Low
13890.0,1,14,1860.8600000000001,3452.5277583333313,High
13892.0,27,4,632.97,975.4969338095239,Medium
13893.0,298,1,821.1,429.6593203571428,Low
13894.0,22,5,535.97,1975.2978444913417,High
13895.0,21,5,2588.12,2786.1526378571416,High
13897.0,50,1,311.16,251.268307953158,Low
13898.0,326,1,155.93,179.42043226190475,Low
13899.0,16,2,388.52,311.24827817710053,Low
13900.0,183,3,740.95,484.37261595238107,Medium
13901.0,72,5,2867.2,2275.646401428574,High
13904.0,37,2,332.64,782.741671309524,Medium
13908.0,80,5,2347.05,2053.222183333332,High
13911.0,57,9,2580.91,2191.8538500000022,High
13914.0,4,3,613.95,839.7070033051951,Medium
13917.0,50,2,272.04,535.3171609157998,Medium
13918.0,50,2,1212.8400000000001,535.3171609157998,Medium
13919.0,53,3,350.15999999999997,397.12353000000024,Low
13922.0,352,1,172.25,215.43777333333298,Low
13923.0,54,1,351.13,337.80666136093464,Low
13924.0,2,11,1682.08,2929.830289761905,High
13925.0,36,6,616.65,1999.761566666667,High
13926.0,23,1,223.85000000000002,272.5626423556998,Low
13927.0,75,1,348.99,326.9850223796204,Low
13928.0,11,4,464.57,797.7329208730159,Medium
13929.0,169,3,802.85,761.0141249999996,Medium
13930.0,58,2,337.34,645.1082172619048,Medium
13931.0,86,3,1230.93,724.7273200000003,Medium
13932.0,295,1,307.4,112.70157499999993,Low
13933.0,109,2,608.7900000000001,347.19010523809544,Low
13934.0,264,1,922.1,361.033327482795,Low
13936.0,171,2,361.28,402.89209785714286,Low
13937.0,169,1,158.85,171.98908404761912,Low
13938.0,35,1,71.66,195.86713677489178,Low
13939.0,23,4,556.75,1497.5967886904757,High
13940.0,17,4,839.14,991.0346274999997,Medium
13941.0,22,7,4912.41,1591.7375267857144,High
13946.0,79,3,561.5699999999999,566.8391449999999,Medium
13947.0,65,1,90.6,252.8093737318564,Low
13948.0,361,1,102.0,185.24624092352082,Low
13949.0,3,6,2427.32,1585.233715526696,High
13950.0,11,5,728.56,931.2572182539682,Medium
13951.0,176,3,674.45,615.303533333333,Medium
13952.0,211,3,3246.091,2638.7802333333298,High
13953.0,7,7,3515.68,2259.2878328571437,High
13954.0,2,3,378.59,664.959410327075,Medium
13955.0,154,2,322.96,454.06263333333277,Medium
13956.0,5,5,1026.42,1511.1537395238092,High
13958.0,372,1,-102.45,185.19830470039764,Low
13959.0,79,3,598.2,566.8391449999999,Medium
13960.0,21,2,230.22,482.09054575396823,Medium
13962.0,22,2,169.55,450.247369920635,Low
13963.0,308,4,664.54,642.3701266666667,Medium
13967.0,146,1,80.7,-184.7695534523807,Low
13969.0,7,20,8986.69,8658.982699999986,High
13971.0,9,11,2702.2200000000003,2989.2375633658007,High
13972.0,71,2,190.25,699.033296785714,Medium
13973.0,287,1,264.7,291.8480775793653,Low
13974.0,49,1,413.59000000000003,274.7008487121212,Low
13975.0,31,7,2503.23,1455.9078134632032,High
13976.0,207,1,357.98,418.8384652380952,Low
13978.0,15,2,196.79000000000002,458.61762356421355,Medium
13979.0,73,1,869.87,585.0378900000007,Medium
13980.0,60,1,200.14,365.48054846930836,Low
13982.0,39,5,1861.11,1578.187323809522,High
13983.0,30,13,2590.46,3778.398146666669,High
13984.0,27,6,488.03,1667.526902222222,High
13985.0,4,16,7024.53,4096.675136993286,High
13986.0,17,1,320.46,159.30631690476193,Low
13988.0,20,9,4098.8,1867.7020587698432,High
13989.0,66,2,1266.08,371.3831751262626,Low
13990.0,213,1,311.3,341.0307476190473,Low
13991.0,12,7,850.63,1515.323051190477,High
13992.0,30,1,76.8,190.5783705846227,Low
13993.0,32,12,3409.66,4932.455956666662,High
13994.0,4,6,2313.14,2078.3016049278503,High
13995.0,15,6,1383.49,868.0844230158731,Medium
13999.0,10,15,3865.26,3076.6367007142894,High
14000.0,206,2,633.71,588.1070449999996,Medium
14001.0,46,4,2030.3300000000002,1111.1342035714283,Medium
14002.0,134,2,529.73,506.50659666666667,Medium
14004.0,43,7,4582.64,2562.4264228571433,High
14005.0,10,5,2874.72,2046.869960238095,High
14006.0,116,3,962.19,728.889773333334,Medium
14009.0,198,3,685.9300000000001,615.0865473809523,Medium
14012.0,278,1,328.8,234.1095276190477,Low
14013.0,110,3,473.02,708.0226647619045,Medium
14014.0,77,1,505.18,550.204329557387,Medium
14015.0,53,1,917.34,378.06516982363706,Low
14016.0,154,5,4328.46,2784.5966000000003,High
14019.0,47,4,1398.96,1115.5238228571427,Medium
14020.0,17,2,642.8,502.83337844100356,Medium
14021.0,155,3,631.9,586.3667866666674,Medium
14022.0,225,1,440.0,280.0460301190476,Low
14023.0,7,2,584.07,1020.0867529148629,Medium
14024.0,122,2,327.7,239.53589999999994,Low
14027.0,61,1,104.82,392.0307725662323,Low
14029.0,63,2,467.66,386.2360738797313,Low
14030.0,18,8,2360.09,2399.178487777778,High
14031.0,7,23,14634.640000000001,12619.589533333332,High
14032.0,2,18,2929.84,9614.363469999997,High
14034.0,22,4,512.02,1240.00508079365,High
14035.0,29,5,1428.02,1081.2368912698416,Medium
14036.0,285,1,626.65,442.62816785714335,Low
14037.0,176,2,147.20000000000002,256.08939000000026,Low
14038.0,78,4,1554.48,1254.7053373809513,High
14039.0,33,1,152.2,1079.4274267568544,Medium
14040.0,41,15,3542.19,3865.418400000001,High
14041.0,266,1,141.41,232.9797440476191,Low
14044.0,27,4,652.82,975.4969338095239,Medium
14045.0,109,4,1659.75,1303.1898200000019,High
14046.0,284,1,154.99,167.0491591666666,Low
14047.0,9,7,1290.01,1809.739684903984,High
14048.0,277,2,375.13,261.89182630952405,Low
14049.0,17,6,5639.15,3190.928707857144,High
14050.0,32,2,746.36,647.6928943975469,Medium
14051.0,1,26,15477.34,14060.869784523815,High
14052.0,20,1,225.36,202.77859992784997,Low
14053.0,124,2,260.25,491.30730000000085,Medium
14054.0,65,1,92.46,252.8093737318564,Low
14055.0,106,1,725.6400000000001,237.12064168470408,Low
14056.0,1,29,8124.4,10568.876436666675,High
14057.0,24,18,6147.4,6899.9080833333455,High
14059.0,267,1,183.6,461.40187027167275,Medium
14060.0,5,20,6135.38,6641.999358333339,High
14062.0,10,12,10464.85,5937.890374999999,High
14064.0,29,7,1188.32,1641.7858225216455,High
14066.0,267,1,152.55,461.40187027167275,Medium
14067.0,64,2,374.7,520.5618287727226,Medium
14068.0,320,1,265.85,823.5215209523807,Medium
14071.0,4,9,1307.41,2488.585956428572,High
14073.0,21,2,139.54,482.09054575396823,Medium
14075.0,5,3,942.26,927.3077150000001,Medium
14076.0,129,1,122.47,143.59563190476197,Low
14077.0,41,5,499.41999999999996,634.4860666666666,Medium
14078.0,102,6,1049.37,1692.7225099999982,High
14079.0,125,1,375.1,299.5035059523807,Low
14080.0,33,1,45.599999999999994,1079.4274267568544,Medium
14081.0,267,4,904.67,776.6205899999991,Medium
14082.0,365,1,182.25,234.23566608682992,Low
14083.0,4,9,1018.43,2488.585956428572,High
14085.0,2,19,4435.79,8343.955503809522,High
14087.0,3,2,181.67,314.33565403679654,Low
14088.0,10,14,50415.49,2995.7323357142845,High
14089.0,57,1,161.0,298.0536737509712,Low
14090.0,325,1,76.32000000000001,148.699307142857,Low
14092.0,8,17,4063.1,4761.784532142853,High
14093.0,12,1,442.85,349.4293197402598,Low
14096.0,4,34,57120.909999999996,27624.46047666666,High
14098.0,37,1,147.35,331.11193431818174,Low
14099.0,16,12,3092.9700000000003,2410.178178333335,High
14100.0,138,1,194.9,331.9759557142858,Low
14101.0,74,6,5976.79,4355.859440952377,High
14102.0,5,8,1314.73,2714.081471666668,High
14104.0,155,2,216.20999999999998,154.42291047619057,Low
14105.0,85,2,1260.33,697.3798672366521,Medium
14107.0,52,8,2688.48,2615.7519176190485,High
14108.0,31,3,594.16,1091.227285468975,Medium
14109.0,23,2,80.2,363.83577224386715,Low
14110.0,4,13,5669.65,4873.497719761911,High
14111.0,14,5,688.6,1423.3917026190493,High
14112.0,23,12,2774.17,4201.860374285712,High
14113.0,4,8,1377.92,2022.4327716305907,High
14114.0,274,2,386.53,286.2368655952381,Low
14116.0,20,5,1382.74,1344.2478299999996,High
14117.0,144,1,90.0,-762.4731207142859,Low
14119.0,354,1,-19.9,197.84430999999998,Low
14121.0,4,6,2740.3,2078.3016049278503,High
14124.0,84,1,419.58000000000004,423.97039071428566,Low
14125.0,11,3,2740.43,689.531453174603,Medium
14126.0,8,4,643.6300000000001,862.7462795075757,Medium
14127.0,123,3,709.71,920.1705000000009,Medium
14128.0,61,2,637.5,443.9626600000005,Low
14129.0,2,5,1123.8600000000001,1260.4657422835494,High
14130.0,319,1,483.86,377.8505214285718,Low
14132.0,2,12,3580.13,5131.99399821429,High
14133.0,130,5,590.3399999999999,1058.3810583333322,Medium
14135.0,2,15,4690.31,4985.721698333332,High
14138.0,2,2,982.3800000000001,774.5915332611835,Medium
14139.0,46,1,415.82,559.3691784930346,Medium
14140.0,4,3,920.05,839.7070033051951,Medium
14141.0,3,6,879.0300000000001,1585.233715526696,High
14142.0,373,1,311.81,217.66488205502242,Low
14143.0,134,1,115.8,421.365016547619,Low
14145.0,47,5,3148.2,2393.8597611111127,High
14146.0,9,6,2949.57,1556.4353549314574,High
14147.0,49,3,468.4,825.2294388888886,Medium
14148.0,234,1,157.2,214.68517874819628,Low
14149.0,213,3,259.43,952.5218249999992,Medium
14150.0,36,2,658.64,797.8243112698416,Medium
14152.0,75,3,611.09,628.8653999999989,Medium
14154.0,239,2,1345.62,471.8517170235323,Medium
14155.0,266,1,118.75,232.9797440476191,Low
14156.0,10,66,113384.14,68691.81530000005,High
14157.0,20,3,400.43,1009.4631158730149,Medium
14158.0,40,1,507.66,363.15620193833945,Low
14159.0,20,14,4678.3,3492.1075488888873,High
14161.0,216,3,1110.52,922.7163333333336,Medium
14162.0,174,2,289.36,456.54535000000004,Medium
14163.0,87,4,2445.91,1541.5881999999976,High
14164.0,71,2,1631.77,699.033296785714,Medium
14165.0,276,1,122.53999999999999,237.30474881673882,Low
14167.0,39,4,574.84,669.5774616666667,Medium
14171.0,98,1,363.79,291.4032625000004,Low
14173.0,11,4,450.84,797.7329208730159,Medium
14174.0,33,1,134.46,1079.4274267568544,Medium
14175.0,51,7,3108.06,1923.710740476189,High
14176.0,297,5,574.0,660.3846000000002,Medium
14177.0,85,5,554.46,1349.108388174603,High
14178.0,9,7,1620.93,1809.739684903984,High
14179.0,41,2,719.78,706.4033975396826,Medium
14180.0,11,31,4640.77,6402.616309523819,High
14184.0,67,1,452.89,475.15853528610285,Medium
14185.0,331,1,197.65,230.7628966666667,Low
14188.0,9,10,2018.91,5461.8746402380975,High
14189.0,2,24,4604.31,3655.790666666665,High
14191.0,2,14,4660.01,4112.620982619047,High
14193.0,68,2,853.39,665.7441122222222,Medium
14194.0,5,32,11216.75,14758.847380000003,High
14195.0,202,3,962.7,792.3441499999989,Medium
14196.0,107,1,335.52,257.9220702630703,Low
14198.0,4,7,663.5,2779.0580037662335,High
14199.0,218,1,185.39999999999998,187.19034894078152,Low
14201.0,60,9,688.04,1241.188249999999,High
14204.0,2,1,161.03,294.300725,Low
14205.0,11,4,218.78,797.7329208730159,Medium
14206.0,239,2,308.26,471.8517170235323,Medium
14208.0,95,1,151.74,224.62260000000023,Low
14209.0,11,7,2067.13,2545.620626244589,High
14210.0,91,7,1900.89,1888.1359666666685,High
14211.0,53,13,2208.3,2711.1036249999966,High
14212.0,90,1,1070.48,560.3535283333332,Medium
14213.0,372,1,-1192.2,185.19830470039764,Low
14214.0,31,7,1000.23,1455.9078134632032,High
14215.0,12,7,1777.92,1515.323051190477,High
14216.0,3,4,1839.3,1278.1577383005888,High
14217.0,2,24,1925.3600000000001,3655.790666666665,High
14218.0,43,1,169.48000000000002,212.17703870601625,Low
14219.0,4,1,89.94,234.16545575636314,Low
14220.0,247,2,632.4,475.2571000000002,Medium
14221.0,42,10,3427.85,2849.9338199999993,High
14222.0,177,1,683.17,329.1850317821068,Low
14223.0,92,4,975.23,1009.1389299999994,Medium
14224.0,110,4,1050.12,817.00302,Medium
14226.0,29,7,2201.64,1641.7858225216455,High
14227.0,26,15,3315.71,4214.131563333334,High
14229.0,52,5,1450.6,1285.495992261905,High
14231.0,179,5,822.0600000000001,747.5770399999992,Medium
14232.0,32,8,2043.93,1955.7326999999964,High
14233.0,44,5,1447.51,1730.4906439285717,High
14234.0,22,4,775.46,1240.00508079365,High
14235.0,10,6,3093.86,2167.8362963492063,High
14236.0,81,2,490.86,579.9379424999997,Medium
14237.0,373,1,161.0,217.66488205502242,Low
14238.0,326,1,146.85,179.42043226190475,Low
14239.0,43,13,2323.5,6457.746566666668,High
14240.0,30,2,890.34,732.2930476190476,Medium
14241.0,184,1,213.70000000000002,221.99873960317476,Low
14242.0,235,2,280.55,192.2690559523809,Low
14243.0,9,14,2535.88,2986.805841904761,High
14245.0,176,5,1677.48,726.5418399999992,Medium
14246.0,111,3,1474.06,1067.122499999999,Medium
14247.0,278,1,136.76999999999998,234.1095276190477,Low
14248.0,318,1,302.58,302.3243552777778,Low
14250.0,7,3,1904.05,1464.231655,High
14251.0,2,5,2879.7000000000003,1260.4657422835494,High
14256.0,254,3,935.0600000000001,743.7361249999996,Medium
14257.0,51,6,3087.27,2256.332457857143,High
14258.0,9,10,12650.08,5461.8746402380975,High
14259.0,142,1,120.0,220.62873833333325,Low
14261.0,51,2,1163.45,1064.0465742099566,Medium
14262.0,8,8,2618.23,2443.5021744444443,High
14264.0,155,3,319.47,586.3667866666674,Medium
14265.0,109,2,530.18,347.19010523809544,Low
14267.0,151,7,1279.09,1596.9473532142856,High
14270.0,332,1,492.65000000000003,302.44793285714263,Low
14271.0,226,1,112.32,184.30838178571423,Low
14272.0,74,2,437.96,457.54486755217033,Medium
14273.0,51,4,559.97,1586.5270567460311,High
14276.0,88,5,1019.39,1111.062364999999,Medium
14277.0,15,4,3957.0,1331.1664817063495,High
14280.0,197,1,134.04,967.813564761905,Medium
14282.0,3,15,3729.34,4961.798316666668,High
14284.0,31,3,578.45,1091.227285468975,Medium
14285.0,21,4,1910.01,1845.912414047619,High
14286.0,24,5,4595.81,1023.6462666666672,Medium
14287.0,8,4,151.23000000000002,862.7462795075757,Medium
14288.0,212,2,413.85,640.2538859523806,Medium
14289.0,9,6,911.26,1556.4353549314574,High
14290.0,11,6,2307.4500000000003,2887.5938875432894,High
14291.0,2,12,3873.3,5131.99399821429,High
14292.0,8,14,4819.33,4030.468626666668,High
14293.0,3,4,1046.56,1278.1577383005888,High
14295.0,40,2,154.70000000000002,582.3186928571428,Medium
14297.0,18,6,1284.06,2103.2914995238093,High
14298.0,3,45,50862.44,54306.86885000003,High
14299.0,8,18,2855.35,7452.272015476191,High
14300.0,19,1,43.2,446.83007673322095,Low
14301.0,108,2,632.04,519.8948271428575,Medium
14304.0,223,2,197.1,211.31877500000002,Low
14305.0,71,5,1803.76,1256.1852797619044,High
14306.0,51,3,2083.42,1049.276028809524,Medium
14307.0,89,6,2995.72,2459.101814761905,High
14309.0,8,10,2319.68,3136.5658082142845,High
14311.0,225,2,229.71,185.49466666666666,Low
14312.0,47,6,1611.59,1563.3569049999996,High
14314.0,107,1,120.0,257.9220702630703,Low
14315.0,21,7,2456.98,2906.833235714286,High
14317.0,65,1,508.58000000000004,252.8093737318564,Low
14320.0,207,3,343.11,413.3849433333334,Low
14321.0,11,5,1530.75,931.2572182539682,Medium
14323.0,115,4,574.26,810.0562349999993,Medium
14326.0,235,2,166.85,192.2690559523809,Low
14327.0,163,1,311.65,142.17942999999994,Low
14329.0,9,14,4928.74,2986.805841904761,High
14331.0,124,2,462.65999999999997,491.30730000000085,Medium
14332.0,23,3,866.31,1086.1289613046674,Medium
14333.0,64,2,351.45,520.5618287727226,Medium
14334.0,17,9,2539.46,2602.853221666669,High
14335.0,16,2,468.26,311.24827817710053,Low
14336.0,17,4,1614.91,991.0346274999997,Medium
14338.0,158,4,554.22,559.4951616666668,Medium
14339.0,235,4,289.90999999999997,455.48236666666656,Medium
14340.0,219,1,134.7,150.2681005952381,Low
14341.0,45,9,2166.38,2486.182020000002,High
14342.0,21,6,607.71,1182.346578030305,Medium
14344.0,127,8,889.9300000000001,1690.5214249999979,High
14345.0,39,1,108.97999999999999,354.3672688455988,Low
14346.0,121,2,1021.58,391.5660633333333,Low
14348.0,260,1,409.57,431.87056786796535,Low
14349.0,10,1,133.5,224.241162579365,Low
14350.0,271,2,258.7,393.92933000000005,Low
14351.0,165,1,51.0,183.36369047619038,Low
14352.0,157,4,1078.96,563.0740533333335,Medium
14353.0,215,1,90.6,277.962137857143,Low
14354.0,6,2,163.62,502.14264142857144,Medium
14355.0,366,1,174.4,169.42303882756124,Low
14356.0,60,4,666.9399999999999,1429.3494135714284,High
14357.0,43,1,225.77,212.17703870601625,Low
14359.0,19,6,882.58,1350.0838396428576,High
14360.0,32,4,2128.23,1338.5318849891773,High
14362.0,22,1,161.2,399.0458239317218,Low
14364.0,109,8,3717.35,2975.804275000001,High
14367.0,8,19,9167.82,8140.966440476182,High
14368.0,320,1,155.0,823.5215209523807,Medium
14371.0,295,1,100.5,112.70157499999993,Low
14373.0,358,1,76.55,351.36029642857153,Low
14375.0,185,1,257.68,272.84363313492065,Low
14377.0,191,2,617.05,230.37815266233767,Low
14379.0,44,2,348.1,607.7472765692642,Medium
14381.0,52,1,202.68,274.3367339213565,Low
14382.0,26,1,626.0699999999999,245.24503547119556,Low
14383.0,38,3,1247.69,411.811669047619,Low
14385.0,9,3,202.11,779.0256681798757,Medium
14386.0,297,1,142.4,747.091749047619,Medium
14387.0,33,3,1770.56,1185.2012765476188,Medium
14388.0,9,10,3172.04,5461.8746402380975,High
14389.0,9,5,999.72,2026.4099077513858,High
14390.0,10,13,4592.47,2775.8420709523807,High
14393.0,218,1,67.95,187.19034894078152,Low
14395.0,2,12,3471.91,5131.99399821429,High
14396.0,65,2,487.99,524.2411801587302,Medium
14397.0,1,23,2556.68,5229.590733333331,High
14400.0,141,2,559.7,195.7726497222223,Low
14401.0,4,14,4039.98,3617.804125714285,High
14403.0,130,5,1426.31,1058.3810583333322,Medium
14404.0,34,7,1434.72,3054.6971085714276,High
14406.0,119,1,156.75,162.187313095238,Low
14407.0,107,9,2111.08,2086.7276999999985,High
14408.0,11,7,2606.53,2545.620626244589,High
14409.0,71,7,1908.25,948.2869083333317,Medium
14410.0,16,15,576.3,4934.365704999996,High
14411.0,311,1,1063.0,405.3719123809525,Low
14412.0,35,3,761.3299999999999,1006.3161751515155,Medium
14413.0,362,1,122.7,146.1712983549783,Low
14414.0,92,8,1485.1299999999999,1831.953875000002,High
14415.0,1,18,5811.56,6319.8810064285735,High
14416.0,22,2,490.22,450.247369920635,Low
14418.0,4,3,1937.25,839.7070033051951,Medium
14419.0,11,6,1058.06,2887.5938875432894,High
14420.0,85,2,385.87,697.3798672366521,Medium
14421.0,57,2,813.11,462.6220955758131,Medium
14422.0,1,6,4263.64,1539.4631719047622,High
14423.0,218,1,265.2,187.19034894078152,Low
14424.0,18,1,322.08,272.68118338744597,Low
14426.0,19,16,3918.9,3733.9590833333336,High
14427.0,50,2,363.34000000000003,535.3171609157998,Medium
14428.0,7,7,1230.14,2259.2878328571437,High
14431.0,299,2,397.76,387.2623583333331,Low
14432.0,10,6,2255.51,2167.8362963492063,High
14434.0,22,6,1372.8,996.4270637842711,Medium
14436.0,99,1,89.06,151.35666666666654,Low
14437.0,143,2,-43.400000000000006,198.82265638888904,Low
14438.0,306,1,131.9,231.83677226190503,Low
14439.0,320,1,2661.24,823.5215209523807,Medium
14440.0,8,5,2357.6800000000003,2524.958810304695,High
